Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score,Opening Time,Closing Time
1078,Caliza,Sparkling,97.87,Kän-krēt Grenache,"California,USA",85.8,08:00,21:00
1079,Patrimony,Dessert,89.14,Cabernet Sauvignon,"California,USA",88.8,07:00,20:30
1080,L'Aventure,Red,69.81,Estate Reserve,"California,USA",90.8,08:00,20:30
1081,Adelaida,White,11.27,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",84.0,07:30,20:30
1082,Saxum,Fortified,13.2,G2 Vineyard,"California,USA",97.5,09:00,18:00
1083,Ledge Vineyards,Sparkling,26.16,Estate Grenache Blend,"California,USA",81.7,07:00,17:00
1084,J Dusi,Sparkling,79.16,Paper Street Zinfandel,"California,USA",84.2,08:30,20:30
1085,Turley,Fortified,35.74,Pesenti Vineyard Zinfandel,"California,USA",83.5,07:00,21:00
1086,LXV,Red,51.22,Meso Cabernet Sauvignon,"California,USA",97.2,08:30,19:00
1087,Tablas Creek,Rosé,75.88,Esprit de Tablas,"California,USA",99.1,07:30,20:30
1088,J Lohr,Fortified,36.33,Cuvée St. E,"California,USA",81.3,07:00,18:00
1089,Daou,Fortified,90.41,Soul of a Lion,"California,USA",91.6,08:30,17:00
1090,Saxum,Red,59.36,James Berry Vineyard Red,"California,USA",85.4,08:00,17:00
1091,Giornata,Dessert,49.35,Fiano,"California,USA",94.3,07:30,20:30
1092,Tablas Creek,Sparkling,93.66,Patelin de Tablas,"California,USA",88.7,07:30,19:00
1093,Caliza,Dessert,12.86,Kän-krēt Grenache,"California,USA",86.1,07:00,21:00
1094,Patrimony,Red,37.11,Cabernet Sauvignon,"California,USA",87.2,07:30,17:00
1095,L'Aventure,White,65.57,Estate Reserve,"California,USA",99.9,09:00,19:00
1096,Adelaida,Fortified,28.14,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",91.1,07:00,18:00
1097,Saxum,Dessert,81.63,G2 Vineyard,"California,USA",93.3,09:00,18:00
1098,Ledge Vineyards,Red,27.19,Estate Grenache Blend,"California,USA",84.5,08:00,17:00
1099,J Dusi,Rosé,45.96,Paper Street Zinfandel,"California,USA",91.1,07:00,20:30
1100,Turley,Fortified,69.03,Pesenti Vineyard Zinfandel,"California,USA",92.4,07:30,19:00
1101,LXV,Red,68.63,Meso Cabernet Sauvignon,"California,USA",80.8,07:30,17:00
1102,Tablas Creek,Sparkling,70.88,Esprit de Tablas,"California,USA",91.0,07:30,18:00
1103,J Lohr,Rosé,30.38,Cuvée St. E,"California,USA",87.5,09:00,18:00
1104,Daou,Fortified,42.8,Soul of a Lion,"California,USA",98.1,08:30,21:00
1105,Saxum,Red,36.2,James Berry Vineyard Red,"California,USA",99.6,07:00,18:00
1106,Giornata,Rosé,81.61,Fiano,"California,USA",97.1,08:00,21:00
1107,Tablas Creek,Rosé,27.03,Patelin de Tablas,"California,USA",97.6,07:30,17:00
1108,Caliza,White,80.7,Kän-krēt Grenache,"California,USA",84.3,08:00,20:30
1109,Patrimony,Fortified,56.53,Cabernet Sauvignon,"California,USA",82.7,08:30,17:00
1110,L'Aventure,Sparkling,97.98,Estate Reserve,"California,USA",81.9,08:30,21:00
1111,Adelaida,Red,33.66,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.8,09:00,19:00
1112,Saxum,White,41.92,G2 Vineyard,"California,USA",83.8,07:00,20:30
1113,Ledge Vineyards,Red,35.35,Estate Grenache Blend,"California,USA",84.5,07:30,20:30
1114,J Dusi,Red,95.48,Paper Street Zinfandel,"California,USA",100.0,08:00,21:00
1115,Turley,Rosé,98.43,Pesenti Vineyard Zinfandel,"California,USA",85.1,09:00,20:30
1116,LXV,Sparkling,82.2,Meso Cabernet Sauvignon,"California,USA",80.5,08:00,19:00
1117,Tablas Creek,White,10.8,Esprit de Tablas,"California,USA",80.6,09:00,21:00
1118,J Lohr,Dessert,33.57,Cuvée St. E,"California,USA",87.5,08:00,21:00
1119,Daou,Red,18.34,Soul of a Lion,"California,USA",86.0,09:00,20:30
1120,Saxum,Fortified,89.96,James Berry Vineyard Red,"California,USA",97.6,07:00,20:30
1121,Giornata,Rosé,82.82,Fiano,"California,USA",87.5,08:00,18:00
1122,Tablas Creek,Red,11.76,Patelin de Tablas,"California,USA",98.9,09:00,19:00
1123,Caliza,White,88.59,Kän-krēt Grenache,"California,USA",99.2,08:30,21:00
1124,Patrimony,White,37.8,Cabernet Sauvignon,"California,USA",82.0,07:00,20:30
1125,L'Aventure,White,76.66,Estate Reserve,"California,USA",83.8,08:00,18:00
1126,Adelaida,Sparkling,73.69,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.1,09:00,18:00
1127,Saxum,Dessert,58.99,G2 Vineyard,"California,USA",97.7,08:00,18:00
1128,Ledge Vineyards,Red,52.48,Estate Grenache Blend,"California,USA",86.5,07:00,19:00
1129,J Dusi,White,50.94,Paper Street Zinfandel,"California,USA",85.2,08:30,19:00
1130,Turley,Fortified,57.51,Pesenti Vineyard Zinfandel,"California,USA",91.9,08:00,19:00
1131,LXV,Sparkling,68.28,Meso Cabernet Sauvignon,"California,USA",85.2,07:00,18:00
1132,Tablas Creek,Dessert,54.87,Esprit de Tablas,"California,USA",93.7,07:30,21:00
1133,J Lohr,White,16.61,Cuvée St. E,"California,USA",80.2,08:00,17:00
1134,Daou,Dessert,32.79,Soul of a Lion,"California,USA",83.1,07:00,21:00
1135,Saxum,Red,42.09,James Berry Vineyard Red,"California,USA",91.7,09:00,18:00
1136,Giornata,Sparkling,38.0,Fiano,"California,USA",81.4,08:30,17:00
1137,Tablas Creek,Sparkling,32.84,Patelin de Tablas,"California,USA",89.0,07:30,17:00
1138,Caliza,White,29.7,Kän-krēt Grenache,"California,USA",92.6,08:30,18:00
1139,Patrimony,White,57.84,Cabernet Sauvignon,"California,USA",86.8,07:00,20:30
1140,L'Aventure,Dessert,92.77,Estate Reserve,"California,USA",91.5,07:30,18:00
1141,Adelaida,Fortified,98.99,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.1,08:00,17:00
1142,Saxum,Sparkling,12.43,G2 Vineyard,"California,USA",91.8,08:30,21:00
1143,Ledge Vineyards,Dessert,33.58,Estate Grenache Blend,"California,USA",99.5,07:00,18:00
1144,J Dusi,Fortified,49.26,Paper Street Zinfandel,"California,USA",80.7,09:00,18:00
1145,Turley,Fortified,36.56,Pesenti Vineyard Zinfandel,"California,USA",97.6,08:30,21:00
1146,LXV,Dessert,20.93,Meso Cabernet Sauvignon,"California,USA",93.7,08:30,21:00
1147,Tablas Creek,Rosé,17.43,Esprit de Tablas,"California,USA",87.4,07:30,18:00
1148,J Lohr,Sparkling,98.14,Cuvée St. E,"California,USA",83.7,08:00,20:30
1149,Daou,Sparkling,36.4,Soul of a Lion,"California,USA",96.3,07:30,20:30
1150,Saxum,Dessert,96.37,James Berry Vineyard Red,"California,USA",80.1,09:00,19:00
1151,Giornata,Sparkling,45.62,Fiano,"California,USA",84.3,09:00,21:00
1152,Tablas Creek,Rosé,26.22,Patelin de Tablas,"California,USA",97.9,08:30,18:00
1153,Caliza,Sparkling,66.98,Kän-krēt Grenache,"California,USA",89.1,08:30,17:00
1154,Patrimony,Fortified,35.65,Cabernet Sauvignon,"California,USA",81.0,08:00,20:30
1155,L'Aventure,Rosé,47.6,Estate Reserve,"California,USA",93.7,07:30,20:30
1156,Adelaida,Sparkling,23.77,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",88.0,09:00,18:00
1157,Saxum,Sparkling,12.54,G2 Vineyard,"California,USA",92.4,08:30,20:30
1158,Ledge Vineyards,White,86.97,Estate Grenache Blend,"California,USA",89.1,08:30,19:00
1159,J Dusi,Red,62.46,Paper Street Zinfandel,"California,USA",98.4,09:00,17:00
1160,Turley,Red,83.79,Pesenti Vineyard Zinfandel,"California,USA",87.2,09:00,20:30
1161,LXV,Dessert,30.66,Meso Cabernet Sauvignon,"California,USA",85.9,09:00,19:00
1162,Tablas Creek,White,57.44,Esprit de Tablas,"California,USA",90.2,07:00,17:00
1163,J Lohr,Red,56.73,Cuvée St. E,"California,USA",91.1,07:30,19:00
1164,Daou,Red,91.51,Soul of a Lion,"California,USA",88.1,08:30,18:00
1165,Saxum,Sparkling,25.43,James Berry Vineyard Red,"California,USA",83.1,07:30,19:00
1166,Giornata,Rosé,88.7,Fiano,"California,USA",87.6,07:00,19:00
1167,Tablas Creek,White,64.32,Patelin de Tablas,"California,USA",82.4,07:30,19:00
1168,Caliza,Red,21.62,Kän-krēt Grenache,"California,USA",87.9,08:00,17:00
1169,Patrimony,White,79.43,Cabernet Sauvignon,"California,USA",84.3,08:00,19:00
1170,L'Aventure,Red,63.68,Estate Reserve,"California,USA",98.7,08:30,20:30
1171,Adelaida,Sparkling,25.24,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",98.6,09:00,18:00
1172,Saxum,Rosé,78.6,G2 Vineyard,"California,USA",96.0,07:00,21:00
1173,Ledge Vineyards,Sparkling,91.75,Estate Grenache Blend,"California,USA",81.9,07:00,19:00
1174,J Dusi,Sparkling,26.67,Paper Street Zinfandel,"California,USA",89.1,08:30,18:00
1175,Turley,Red,57.63,Pesenti Vineyard Zinfandel,"California,USA",83.3,07:30,18:00
1176,LXV,Rosé,51.77,Meso Cabernet Sauvignon,"California,USA",89.0,09:00,19:00
1177,Tablas Creek,Red,69.83,Esprit de Tablas,"California,USA",81.8,08:30,19:00
1178,J Lohr,Sparkling,85.53,Cuvée St. E,"California,USA",96.7,08:00,18:00
1179,Daou,Red,39.32,Soul of a Lion,"California,USA",86.3,07:30,21:00
1180,Saxum,White,36.61,James Berry Vineyard Red,"California,USA",92.9,07:30,20:30
1181,Giornata,Dessert,59.61,Fiano,"California,USA",90.1,07:00,21:00
1182,Tablas Creek,Rosé,89.29,Patelin de Tablas,"California,USA",92.9,08:30,21:00
1183,Caliza,Red,27.57,Kän-krēt Grenache,"California,USA",83.9,07:30,18:00
1184,Patrimony,Dessert,19.56,Cabernet Sauvignon,"California,USA",94.6,08:00,21:00
1185,L'Aventure,Dessert,54.31,Estate Reserve,"California,USA",86.5,07:30,17:00
1186,Adelaida,Red,54.44,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.1,08:00,19:00
1187,Saxum,Sparkling,28.78,G2 Vineyard,"California,USA",89.7,07:30,19:00
1188,Ledge Vineyards,Fortified,82.86,Estate Grenache Blend,"California,USA",85.5,08:30,19:00
1189,J Dusi,Red,55.05,Paper Street Zinfandel,"California,USA",87.3,09:00,19:00
1190,Turley,Red,10.62,Pesenti Vineyard Zinfandel,"California,USA",90.2,08:00,18:00
1191,LXV,White,73.08,Meso Cabernet Sauvignon,"California,USA",91.2,08:00,21:00
1192,Tablas Creek,Dessert,75.07,Esprit de Tablas,"California,USA",97.1,08:00,21:00
1193,J Lohr,Fortified,30.58,Cuvée St. E,"California,USA",98.3,07:00,18:00
1194,Daou,White,83.87,Soul of a Lion,"California,USA",97.0,09:00,18:00
1195,Saxum,White,59.81,James Berry Vineyard Red,"California,USA",94.6,07:30,19:00
1196,Giornata,Red,61.27,Fiano,"California,USA",96.4,09:00,19:00
1197,Tablas Creek,Dessert,10.19,Patelin de Tablas,"California,USA",98.7,07:30,17:00
1198,Caliza,Fortified,73.58,Kän-krēt Grenache,"California,USA",96.0,07:30,21:00
1199,Patrimony,Red,45.66,Cabernet Sauvignon,"California,USA",88.8,07:30,20:30
1200,L'Aventure,Dessert,28.21,Estate Reserve,"California,USA",88.7,07:00,17:00
1201,Adelaida,Red,29.97,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",90.7,08:30,18:00
1202,Saxum,Dessert,49.2,G2 Vineyard,"California,USA",90.5,07:30,17:00
1203,Ledge Vineyards,Sparkling,12.09,Estate Grenache Blend,"California,USA",88.3,08:30,20:30
1204,J Dusi,Fortified,24.73,Paper Street Zinfandel,"California,USA",97.6,07:00,18:00
1205,Turley,Fortified,84.98,Pesenti Vineyard Zinfandel,"California,USA",95.1,07:00,21:00
1206,LXV,Sparkling,57.37,Meso Cabernet Sauvignon,"California,USA",84.7,08:30,18:00
1207,Tablas Creek,Sparkling,62.76,Esprit de Tablas,"California,USA",95.3,09:00,21:00
1208,J Lohr,Dessert,90.14,Cuvée St. E,"California,USA",80.0,08:30,19:00
1209,Daou,Fortified,63.57,Soul of a Lion,"California,USA",86.2,08:30,17:00
1210,Saxum,Dessert,91.08,James Berry Vineyard Red,"California,USA",97.7,07:00,17:00
1211,Giornata,Dessert,99.75,Fiano,"California,USA",94.9,08:30,19:00
1212,Tablas Creek,Sparkling,86.02,Patelin de Tablas,"California,USA",91.1,09:00,18:00
1213,Caliza,Sparkling,87.89,Kän-krēt Grenache,"California,USA",91.0,07:00,18:00
1214,Patrimony,White,85.91,Cabernet Sauvignon,"California,USA",89.8,09:00,21:00
1215,L'Aventure,White,58.9,Estate Reserve,"California,USA",84.9,07:00,20:30
1216,Adelaida,Red,65.91,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",81.0,07:00,17:00
1217,Saxum,Dessert,80.46,G2 Vineyard,"California,USA",90.9,07:30,17:00
1218,Ledge Vineyards,Fortified,31.38,Estate Grenache Blend,"California,USA",98.8,08:00,19:00
1219,J Dusi,Red,36.07,Paper Street Zinfandel,"California,USA",92.0,08:30,21:00
1220,Turley,Sparkling,11.06,Pesenti Vineyard Zinfandel,"California,USA",80.5,09:00,21:00
1221,LXV,White,99.2,Meso Cabernet Sauvignon,"California,USA",91.4,07:30,21:00
1222,Tablas Creek,Fortified,54.01,Esprit de Tablas,"California,USA",81.4,07:30,17:00
1223,J Lohr,Red,98.14,Cuvée St. E,"California,USA",81.8,07:30,21:00
1224,Daou,White,78.6,Soul of a Lion,"California,USA",96.7,08:30,18:00
1225,Saxum,Rosé,44.25,James Berry Vineyard Red,"California,USA",94.9,07:30,17:00
1226,Giornata,Fortified,20.94,Fiano,"California,USA",86.5,08:00,19:00
1227,Tablas Creek,Rosé,91.13,Patelin de Tablas,"California,USA",92.8,08:00,19:00
1228,Caliza,White,32.21,Kän-krēt Grenache,"California,USA",98.9,08:30,19:00
1229,Patrimony,Red,48.63,Cabernet Sauvignon,"California,USA",81.9,09:00,18:00
1230,L'Aventure,Sparkling,80.63,Estate Reserve,"California,USA",82.2,08:00,17:00
1231,Adelaida,Rosé,68.07,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.3,08:30,17:00
1232,Saxum,Fortified,69.21,G2 Vineyard,"California,USA",99.8,07:00,21:00
1233,Ledge Vineyards,Dessert,20.89,Estate Grenache Blend,"California,USA",96.6,07:00,21:00
1234,J Dusi,Fortified,21.36,Paper Street Zinfandel,"California,USA",90.2,07:30,21:00
1235,Turley,Rosé,16.92,Pesenti Vineyard Zinfandel,"California,USA",87.7,07:00,19:00
1236,LXV,Dessert,98.48,Meso Cabernet Sauvignon,"California,USA",82.7,09:00,18:00
1237,Tablas Creek,Red,12.64,Esprit de Tablas,"California,USA",94.3,07:00,19:00
1238,J Lohr,Red,53.43,Cuvée St. E,"California,USA",94.8,08:30,18:00
1239,Daou,White,74.02,Soul of a Lion,"California,USA",96.3,07:00,19:00
1240,Saxum,White,96.36,James Berry Vineyard Red,"California,USA",80.9,07:30,17:00
1241,Giornata,Red,80.92,Fiano,"California,USA",89.9,08:00,20:30
1242,Tablas Creek,Red,70.7,Patelin de Tablas,"California,USA",84.0,08:30,20:30
1243,Caliza,Fortified,25.74,Kän-krēt Grenache,"California,USA",95.3,09:00,20:30
1244,Patrimony,Sparkling,81.21,Cabernet Sauvignon,"California,USA",87.0,07:00,17:00
1245,L'Aventure,Fortified,87.57,Estate Reserve,"California,USA",89.3,08:30,21:00
1246,Adelaida,Red,98.07,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",88.3,07:30,18:00
1247,Saxum,Rosé,72.83,G2 Vineyard,"California,USA",93.4,08:30,17:00
1248,Ledge Vineyards,Red,26.52,Estate Grenache Blend,"California,USA",91.8,08:30,20:30
1249,J Dusi,Sparkling,71.56,Paper Street Zinfandel,"California,USA",81.4,07:30,17:00
1250,Turley,Dessert,40.69,Pesenti Vineyard Zinfandel,"California,USA",81.7,09:00,19:00
1251,LXV,Red,83.63,Meso Cabernet Sauvignon,"California,USA",83.6,07:00,19:00
1252,Tablas Creek,Fortified,73.66,Esprit de Tablas,"California,USA",83.4,09:00,17:00
1253,J Lohr,White,24.18,Cuvée St. E,"California,USA",86.2,08:30,20:30
1254,Daou,Rosé,55.47,Soul of a Lion,"California,USA",90.0,07:00,18:00
1255,Saxum,Rosé,65.12,James Berry Vineyard Red,"California,USA",83.0,08:30,21:00
1256,Giornata,Fortified,45.09,Fiano,"California,USA",95.7,07:30,17:00
1257,Tablas Creek,Sparkling,69.48,Patelin de Tablas,"California,USA",97.7,07:30,19:00
1258,Caliza,Sparkling,79.54,Kän-krēt Grenache,"California,USA",88.4,08:30,18:00
1259,Patrimony,Fortified,69.53,Cabernet Sauvignon,"California,USA",81.8,09:00,20:30
1260,L'Aventure,Sparkling,57.26,Estate Reserve,"California,USA",83.4,08:30,21:00
1261,Adelaida,Dessert,50.42,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.4,07:30,18:00
1262,Saxum,Sparkling,36.78,G2 Vineyard,"California,USA",84.8,07:00,21:00
1263,Ledge Vineyards,Dessert,81.99,Estate Grenache Blend,"California,USA",83.1,08:00,20:30
1264,J Dusi,White,92.54,Paper Street Zinfandel,"California,USA",85.7,09:00,21:00
1265,Turley,Red,10.28,Pesenti Vineyard Zinfandel,"California,USA",80.3,08:00,18:00
1266,LXV,Red,70.28,Meso Cabernet Sauvignon,"California,USA",97.3,08:30,17:00
1267,Tablas Creek,White,70.38,Esprit de Tablas,"California,USA",97.9,07:00,21:00
1268,J Lohr,Rosé,25.39,Cuvée St. E,"California,USA",86.6,07:30,19:00
1269,Daou,White,94.5,Soul of a Lion,"California,USA",93.4,09:00,21:00
1270,Saxum,Fortified,37.73,James Berry Vineyard Red,"California,USA",99.2,07:00,19:00
1271,Giornata,Dessert,57.12,Fiano,"California,USA",82.7,09:00,21:00
1272,Tablas Creek,Fortified,24.01,Patelin de Tablas,"California,USA",88.9,09:00,18:00
1273,Caliza,White,83.67,Kän-krēt Grenache,"California,USA",97.3,08:00,21:00
1274,Patrimony,Dessert,81.49,Cabernet Sauvignon,"California,USA",82.7,08:30,19:00
1275,L'Aventure,Red,70.15,Estate Reserve,"California,USA",83.4,08:30,20:30
1276,Adelaida,White,89.93,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.4,09:00,20:30
1277,Saxum,Sparkling,63.48,G2 Vineyard,"California,USA",94.8,07:30,18:00
1278,Ledge Vineyards,Rosé,17.13,Estate Grenache Blend,"California,USA",85.7,07:00,19:00
1279,J Dusi,Red,85.12,Paper Street Zinfandel,"California,USA",84.3,08:00,18:00
1280,Turley,Rosé,91.14,Pesenti Vineyard Zinfandel,"California,USA",90.5,07:00,19:00
1281,LXV,Fortified,88.63,Meso Cabernet Sauvignon,"California,USA",99.8,07:30,19:00
1282,Tablas Creek,Red,72.23,Esprit de Tablas,"California,USA",81.8,08:00,18:00
1283,J Lohr,Rosé,67.69,Cuvée St. E,"California,USA",95.9,07:00,20:30
1284,Daou,Fortified,38.95,Soul of a Lion,"California,USA",84.3,09:00,20:30
1285,Saxum,Fortified,82.64,James Berry Vineyard Red,"California,USA",81.5,07:00,17:00
1286,Giornata,Rosé,86.66,Fiano,"California,USA",96.4,08:00,20:30
1287,Tablas Creek,Red,15.12,Patelin de Tablas,"California,USA",93.8,07:30,17:00
1288,Caliza,Dessert,15.14,Kän-krēt Grenache,"California,USA",80.2,08:00,19:00
1289,Patrimony,Sparkling,92.09,Cabernet Sauvignon,"California,USA",84.7,07:00,18:00
1290,L'Aventure,Rosé,66.72,Estate Reserve,"California,USA",84.0,07:00,17:00
1291,Adelaida,Dessert,39.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.3,08:30,17:00
1292,Saxum,Sparkling,17.79,G2 Vineyard,"California,USA",84.3,07:30,19:00
1293,Ledge Vineyards,White,96.08,Estate Grenache Blend,"California,USA",87.1,08:30,20:30
1294,J Dusi,Sparkling,13.73,Paper Street Zinfandel,"California,USA",90.2,07:00,19:00
1295,Turley,Red,34.13,Pesenti Vineyard Zinfandel,"California,USA",95.4,07:00,18:00
1296,LXV,Dessert,73.84,Meso Cabernet Sauvignon,"California,USA",89.2,08:00,18:00
1297,Tablas Creek,Sparkling,54.18,Esprit de Tablas,"California,USA",82.0,08:00,17:00
1298,J Lohr,Rosé,48.07,Cuvée St. E,"California,USA",88.7,07:00,18:00
1299,Daou,Sparkling,16.19,Soul of a Lion,"California,USA",87.3,08:00,18:00
1300,Saxum,Rosé,42.14,James Berry Vineyard Red,"California,USA",89.1,09:00,19:00
1301,Giornata,White,20.51,Fiano,"California,USA",87.6,08:30,21:00
1302,Tablas Creek,Fortified,25.36,Patelin de Tablas,"California,USA",87.2,07:30,20:30
1303,Caliza,Red,99.86,Kän-krēt Grenache,"California,USA",91.9,09:00,18:00
1304,Patrimony,Dessert,62.23,Cabernet Sauvignon,"California,USA",85.6,08:00,21:00
1305,L'Aventure,Rosé,40.81,Estate Reserve,"California,USA",98.2,07:30,21:00
1306,Adelaida,Fortified,81.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.3,07:00,20:30
1307,Saxum,Rosé,66.91,G2 Vineyard,"California,USA",88.1,07:30,19:00
1308,Ledge Vineyards,Sparkling,47.41,Estate Grenache Blend,"California,USA",92.5,09:00,17:00
1309,J Dusi,Sparkling,10.77,Paper Street Zinfandel,"California,USA",92.4,07:30,20:30
1310,Turley,Red,22.43,Pesenti Vineyard Zinfandel,"California,USA",93.4,09:00,19:00
1311,LXV,Dessert,43.04,Meso Cabernet Sauvignon,"California,USA",81.3,07:30,19:00
1312,Tablas Creek,Fortified,15.63,Esprit de Tablas,"California,USA",96.3,07:00,19:00
1313,J Lohr,Fortified,70.86,Cuvée St. E,"California,USA",87.3,08:00,19:00
1314,Daou,Red,33.64,Soul of a Lion,"California,USA",80.9,08:30,20:30
1315,Saxum,White,31.17,James Berry Vineyard Red,"California,USA",87.4,08:00,18:00
1316,Giornata,Fortified,52.29,Fiano,"California,USA",88.2,08:00,21:00
1317,Tablas Creek,Dessert,68.79,Patelin de Tablas,"California,USA",83.7,08:00,21:00
1318,Caliza,Red,16.11,Kän-krēt Grenache,"California,USA",86.4,09:00,21:00
1319,Patrimony,Red,50.18,Cabernet Sauvignon,"California,USA",83.8,08:30,19:00
1320,L'Aventure,Dessert,89.58,Estate Reserve,"California,USA",90.6,07:30,20:30
1321,Adelaida,White,40.01,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",98.1,07:00,19:00
1322,Saxum,Red,32.68,G2 Vineyard,"California,USA",93.9,08:00,18:00
1323,Ledge Vineyards,Rosé,77.13,Estate Grenache Blend,"California,USA",93.2,09:00,20:30
1324,J Dusi,White,75.03,Paper Street Zinfandel,"California,USA",98.4,08:30,20:30
1325,Turley,White,36.99,Pesenti Vineyard Zinfandel,"California,USA",89.7,08:30,21:00
1326,LXV,Sparkling,54.19,Meso Cabernet Sauvignon,"California,USA",87.6,08:30,20:30
1327,Tablas Creek,White,12.32,Esprit de Tablas,"California,USA",97.0,07:30,21:00
1328,J Lohr,Rosé,32.83,Cuvée St. E,"California,USA",96.2,08:30,21:00
1329,Daou,White,80.61,Soul of a Lion,"California,USA",99.7,07:30,21:00
1330,Saxum,Dessert,66.72,James Berry Vineyard Red,"California,USA",86.5,08:30,18:00
1331,Giornata,Fortified,43.06,Fiano,"California,USA",98.3,09:00,18:00
1332,Tablas Creek,Dessert,42.74,Patelin de Tablas,"California,USA",96.8,09:00,17:00
