Resturant_id,Wine_Name,Wine_Type,Wine_Price,Company_Name,Location,Tasting_Score,normalised_demand,Owner_demand,auction_restaurant_id,auction_wine_name,auction_company_name,auction_normalised_demand,wine_price_rands,city,country,wine_price_rands_flag,taste_score_flag,auction_restaurant_flag,auction_wine_flag,auction_company_flag,wine_price_category,taste_category,auction_restaurant_category,auction_wine_category,auction_company_category,demand_flag
689,Colli di Poianis,Fortified,43.16,Schioppettino,"Friuli-Venezia Giulia,Italy",82.1,0.821,1,nan,nan,nan,nan,796.73,Friuli-Venezia Giulia,Italy,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
690,Mourguettes,Fortified,73.34,Le Blanc de Mourgettes,"Rhône,France",86.6,0.866,5,nan,nan,nan,nan,1353.86,Rhône,France,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
691,Château Haut Peyrat,Rosé,73.57,nan,"Bordeaux,France",96.8,0.968,4,691.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1358.1,Bordeaux,France,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
691,Château Haut Peyrat,Rosé,73.57,nan,"Bordeaux,France",96.8,0.968,4,691.0,L'Aventure,Estate Reserve,0.8079999999999999,1358.1,Bordeaux,France,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
691,Château Haut Peyrat,Rosé,73.57,nan,"Bordeaux,France",96.8,0.968,4,691.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1358.1,Bordeaux,France,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
691,Château Haut Peyrat,Rosé,73.57,nan,"Bordeaux,France",96.8,0.968,4,691.0,Patrimony,Cabernet Sauvignon,0.802,1358.1,Bordeaux,France,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
691,Château Haut Peyrat,Rosé,73.57,nan,"Bordeaux,France",96.8,0.968,4,691.0,Saxum,James Berry Vineyard Red,0.802,1358.1,Bordeaux,France,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,L'Aventure,Estate Reserve,0.8390000000000001,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,Caliza,Kän-krēt Grenache,0.922,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,Giornata,Fiano,0.8220000000000001,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,LXV,Meso Cabernet Sauvignon,0.81,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
692,Aldi,Sparkling,95.09,Unearthed Chiaretto Rosé,"Veneto,Italy",87.0,0.87,5,692.0,Daou,Soul of a Lion,0.8140000000000001,1755.36,Veneto,Italy,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
693,Chassaux et Fils,Fortified,35.46,Specially Selected Merlot-Syrah,"Languedoc-Roussillon,France",90.0,0.9,2,nan,nan,nan,nan,654.59,Languedoc-Roussillon,France,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
694,Baron Amarillo,Red,83.08,Crianza,"Rioja,Spain",89.0,0.89,2,694.0,Daou,Soul of a Lion,1.0,1533.66,Rioja,Spain,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
694,Baron Amarillo,Red,83.08,Crianza,"Rioja,Spain",89.0,0.89,2,694.0,LXV,Meso Cabernet Sauvignon,1.0,1533.66,Rioja,Spain,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
695,Aldi,Rosé,96.15,Unearthed Crianza,"Cigales,Spain",88.0,0.88,4,nan,nan,nan,nan,1774.93,Cigales,Spain,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
696,Château Moulin-Borie,Rosé,15.86,nan,"Bordeaux,France",88.0,0.88,4,696.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,292.78,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
696,Château Moulin-Borie,Rosé,15.86,nan,"Bordeaux,France",88.0,0.88,4,696.0,L'Aventure,Estate Reserve,0.8079999999999999,292.78,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
696,Château Moulin-Borie,Rosé,15.86,nan,"Bordeaux,France",88.0,0.88,4,696.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,292.78,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
696,Château Moulin-Borie,Rosé,15.86,nan,"Bordeaux,France",88.0,0.88,4,696.0,Patrimony,Cabernet Sauvignon,0.802,292.78,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
696,Château Moulin-Borie,Rosé,15.86,nan,"Bordeaux,France",88.0,0.88,4,696.0,Saxum,James Berry Vineyard Red,0.802,292.78,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
697,Argillae,Fortified,15.22,Primo d'Anfora,"Umbria,Italy",93.9,0.939,2,697.0,Daou,Soul of a Lion,1.0,280.96,Umbria,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
697,Argillae,Fortified,15.22,Primo d'Anfora,"Umbria,Italy",93.9,0.939,2,697.0,LXV,Meso Cabernet Sauvignon,1.0,280.96,Umbria,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
698,Le Due Terre,White,96.3,Schioppettino,"Friuli-Venezia Giulia,Italy",80.6,0.8059999999999999,3,nan,nan,nan,nan,1777.7,Friuli-Venezia Giulia,Italy,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
699,I Parieti,Sparkling,90.21,Tatarànne Primitivo,"Puglia,Italy",93.5,0.935,1,nan,nan,nan,nan,1665.28,Puglia,Italy,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
700,Olianas,Sparkling,27.61,Le Anfore,"Sardinia,Italy",82.7,0.8270000000000001,2,nan,nan,nan,nan,509.68,Sardinia,Italy,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
701,La Briccolina di Tiziano Grasso,Dessert,13.83,Briccolina,"Piedmont,Italy",99.1,0.991,2,nan,nan,nan,nan,255.3,Piedmont,Italy,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
702,Aroma Winery,Fortified,74.9,Apianum,"Campania,Italy",87.2,0.872,2,702.0,Daou,Soul of a Lion,1.0,1382.65,Campania,Italy,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
702,Aroma Winery,Fortified,74.9,Apianum,"Campania,Italy",87.2,0.872,2,702.0,LXV,Meso Cabernet Sauvignon,1.0,1382.65,Campania,Italy,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
703,Campanelli,White,47.01,Palombare,"Le Marche,Italy",89.1,0.8909999999999999,2,nan,nan,nan,nan,867.8,Le Marche,Italy,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
704,Gentili,Rosé,95.43,"San Verolo, Montebaldo","Veneto,Italy",80.1,0.8009999999999999,2,nan,nan,nan,nan,1761.64,Veneto,Italy,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
705,Tenuta Cafaggiolo,Fortified,60.35,Fortuni Pinot Nero,"Tuscany,Italy",98.8,0.988,4,nan,nan,nan,nan,1114.06,Tuscany,Italy,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
706,Cantina della Volta,Rosé,47.24,36,"Emilia-Romagna,Italy",88.7,0.887,1,706.0,Daou,Soul of a Lion,1.0,872.05,Emilia-Romagna,Italy,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
707,Cleto Chiarli,Red,43.8,Centenario Amabile,"Emilia-Romagna,Italy",91.0,0.91,4,707.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,808.55,Emilia-Romagna,Italy,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
707,Cleto Chiarli,Red,43.8,Centenario Amabile,"Emilia-Romagna,Italy",91.0,0.91,4,707.0,L'Aventure,Estate Reserve,0.8079999999999999,808.55,Emilia-Romagna,Italy,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
707,Cleto Chiarli,Red,43.8,Centenario Amabile,"Emilia-Romagna,Italy",91.0,0.91,4,707.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,808.55,Emilia-Romagna,Italy,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
707,Cleto Chiarli,Red,43.8,Centenario Amabile,"Emilia-Romagna,Italy",91.0,0.91,4,707.0,Patrimony,Cabernet Sauvignon,0.802,808.55,Emilia-Romagna,Italy,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
707,Cleto Chiarli,Red,43.8,Centenario Amabile,"Emilia-Romagna,Italy",91.0,0.91,4,707.0,Saxum,James Berry Vineyard Red,0.802,808.55,Emilia-Romagna,Italy,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
708,Medici Ermete,Dessert,64.35,Concerto,"Emilia-Romagna,Italy",92.0,0.92,5,nan,nan,nan,nan,1187.9,Emilia-Romagna,Italy,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
709,Cantina Ventiventi,Dessert,11.07,Metodo Classico,"Emilia-Romagna,Italy",93.4,0.934,2,709.0,Daou,Soul of a Lion,1.0,204.35,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
709,Cantina Ventiventi,Dessert,11.07,Metodo Classico,"Emilia-Romagna,Italy",93.4,0.934,2,709.0,LXV,Meso Cabernet Sauvignon,1.0,204.35,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
710,Fattoria Moretto,Rosé,16.07,Monovitigno,"Emilia-Romagna,Italy",87.4,0.8740000000000001,1,nan,nan,nan,nan,296.65,Emilia-Romagna,Italy,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
711,Paltrinieri,Fortified,94.47,Radice,"Emilia-Romagna,Italy",93.0,0.93,2,711.0,Daou,Soul of a Lion,1.0,1743.92,Emilia-Romagna,Italy,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
711,Paltrinieri,Fortified,94.47,Radice,"Emilia-Romagna,Italy",93.0,0.93,2,711.0,LXV,Meso Cabernet Sauvignon,1.0,1743.92,Emilia-Romagna,Italy,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
712,Cavicchioli,Red,17.56,Vigna del Cristo,"Emilia-Romagna,Italy",91.0,0.91,4,712.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,324.16,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
712,Cavicchioli,Red,17.56,Vigna del Cristo,"Emilia-Romagna,Italy",91.0,0.91,4,712.0,L'Aventure,Estate Reserve,0.8079999999999999,324.16,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
712,Cavicchioli,Red,17.56,Vigna del Cristo,"Emilia-Romagna,Italy",91.0,0.91,4,712.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,324.16,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
712,Cavicchioli,Red,17.56,Vigna del Cristo,"Emilia-Romagna,Italy",91.0,0.91,4,712.0,Patrimony,Cabernet Sauvignon,0.802,324.16,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
712,Cavicchioli,Red,17.56,Vigna del Cristo,"Emilia-Romagna,Italy",91.0,0.91,4,712.0,Saxum,James Berry Vineyard Red,0.802,324.16,Emilia-Romagna,Italy,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
713,Sainsbury's,Fortified,12.08,Taste the Difference Discovery Collection Verdeca,"Puglia,Italy",90.0,0.9,3,713.0,Daou,Soul of a Lion,1.0,223.0,Puglia,Italy,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
713,Sainsbury's,Fortified,12.08,Taste the Difference Discovery Collection Verdeca,"Puglia,Italy",90.0,0.9,3,713.0,LXV,Meso Cabernet Sauvignon,1.0,223.0,Puglia,Italy,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
713,Sainsbury's,Fortified,12.08,Taste the Difference Discovery Collection Verdeca,"Puglia,Italy",90.0,0.9,3,713.0,Tablas Creek,Patelin de Tablas,1.0,223.0,Puglia,Italy,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
714,Charles Mignon,Red,77.67,Premium Reserve Rosé Premier Cru,"Champagne,France",88.8,0.888,5,nan,nan,nan,nan,1433.79,Champagne,France,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
715,Charles Mignon,Fortified,56.02,Cuvée Comte de Marne Rosé Grand Cru,"Champagne,France",85.2,0.852,3,nan,nan,nan,nan,1034.13,Champagne,France,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
716,Charles Mignon,Fortified,93.9,Cuvée Comte de Marne Millésime Brut Grand Cru,"Champagne,France",91.2,0.912,5,nan,nan,nan,nan,1733.39,Champagne,France,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
717,Château Pichon Longueville Comtesse de Lalande,Sparkling,56.62,nan,"Bordeaux,France",86.2,0.862,2,nan,nan,nan,nan,1045.21,Bordeaux,France,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
718,Château de Rayne Vigneau,Fortified,99.62,nan,"Bordeaux,France",91.9,0.919,2,nan,nan,nan,nan,1838.99,Bordeaux,France,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,L'Aventure,Estate Reserve,0.8390000000000001,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,Caliza,Kän-krēt Grenache,0.922,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,Giornata,Fiano,0.8220000000000001,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,LXV,Meso Cabernet Sauvignon,0.81,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
719,Château Bastor-Lamontagne,Fortified,84.86,nan,"Bordeaux,France",91.9,0.919,5,719.0,Daou,Soul of a Lion,0.8140000000000001,1566.52,Bordeaux,France,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,L'Aventure,Estate Reserve,0.8390000000000001,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,Caliza,Kän-krēt Grenache,0.922,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,Giornata,Fiano,0.8220000000000001,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,LXV,Meso Cabernet Sauvignon,0.81,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
720,Château Doisy-Daëne,Rosé,52.72,nan,"Bordeaux,France",95.5,0.955,5,720.0,Daou,Soul of a Lion,0.8140000000000001,973.21,Bordeaux,France,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
721,Château Grand Mayne,Sparkling,12.85,nan,"Bordeaux,France",80.5,0.805,4,721.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,237.21,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
721,Château Grand Mayne,Sparkling,12.85,nan,"Bordeaux,France",80.5,0.805,4,721.0,L'Aventure,Estate Reserve,0.8079999999999999,237.21,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
721,Château Grand Mayne,Sparkling,12.85,nan,"Bordeaux,France",80.5,0.805,4,721.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,237.21,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
721,Château Grand Mayne,Sparkling,12.85,nan,"Bordeaux,France",80.5,0.805,4,721.0,Patrimony,Cabernet Sauvignon,0.802,237.21,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
721,Château Grand Mayne,Sparkling,12.85,nan,"Bordeaux,France",80.5,0.805,4,721.0,Saxum,James Berry Vineyard Red,0.802,237.21,Bordeaux,France,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
722,Château Grand Corbin Despagne,Red,90.01,nan,"Bordeaux,France",83.9,0.8390000000000001,4,722.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1661.58,Bordeaux,France,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
722,Château Grand Corbin Despagne,Red,90.01,nan,"Bordeaux,France",83.9,0.8390000000000001,4,722.0,L'Aventure,Estate Reserve,0.8079999999999999,1661.58,Bordeaux,France,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
722,Château Grand Corbin Despagne,Red,90.01,nan,"Bordeaux,France",83.9,0.8390000000000001,4,722.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1661.58,Bordeaux,France,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
722,Château Grand Corbin Despagne,Red,90.01,nan,"Bordeaux,France",83.9,0.8390000000000001,4,722.0,Patrimony,Cabernet Sauvignon,0.802,1661.58,Bordeaux,France,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
