Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score
329,Freemark Abbey,Rosé,96.56,Cabernet Sauvignon Napa Valley,"California,USA",81.3
330,Freemark Abbey,Rosé,27.75,Cabernet Sauvignon Rutherford,"California,USA",92.5
331,Holocene,Dessert,95.51,Sidereal Pinot Noir,"Oregon,USA",84.1
332,Holocene,Red,67.79,Memorialis Pinot Noir,"Oregon,USA",88.8
333,Haden Fig,Rosé,78.27,Pinot Noir,"Oregon,USA",86.5
334,Evesham Wood,White,93.7,Cuvée,"Oregon,USA",94.3
335,Evesham Wood,Rosé,63.55,Temperance Hill Pinot Noir,"Oregon,USA",93.2
336,Evesham Wood,Dessert,76.05,Cuvée J Pinot Noir,"Oregon,USA",86.5
337,Ponzi Vineyards,Red,16.28,Avellana Chardonnay,"Oregon,USA",81.1
338,Prince Hill Vineyards,Dessert,37.59,Chardonnay,"Oregon,USA",89.6
339,Martin Woods,White,49.33,Hyland Vineyard Riesling,"Oregon,USA",90.8
340,Archery Summit,Rosé,98.26,Summit Vineyard Chardonnay,"Oregon,USA",99.7
341,Prince Hill Vineyards,Red,40.69,Pinot Noir,"Oregon,USA",94.7
342,Prince Hill Vineyards,Rosé,39.41,Single Vineyard Pinot Noir,"Oregon,USA",88.2
343,Radio-Coteau,Sparkling,95.48,Belay,"California,USA",87.5
344,Domaine de Piéblanc,Dessert,22.14,Serre du Supion,"Rhône,France",89.8
345,Domaine de Piéblanc,Red,46.08,Les Terres,"Rhône,France",96.9
346,Vieux Château Certan,White,14.46,NaN,"Bordeaux,France",90.2
347,Château La Mission Haut-Brion,Sparkling,74.81,NaN,"Bordeaux,France",88.1
348,Petrus,Rosé,30.93,NaN,"Bordeaux,France",85.7
349,Domaine Mee Godard,White,95.27,Grand Cras,"Burgundy,France",88.2
350,Guy Breton,Rosé,31.81,P'Tit Max,"Burgundy,France",84.6
351,Château Beychevelle,Sparkling,99.31,NaN,"Bordeaux,France",91.5
352,Jean-Paul & Charly Thévenet,Dessert,72.56,NaN,"Burgundy,France",97.8
353,Domaine Jules Desjourneys,Red,51.36,Micout,"Burgundy,France",95.1
354,Château des Jacques,White,87.54,NaN,"Burgundy,France",85.0
355,Château Gruaud-Larose,Fortified,31.21,NaN,"Bordeaux,France",86.6
356,Château Lafleur,Fortified,94.39,NaN,"Bordeaux,France",98.1
357,Château Latour,Sparkling,87.52,NaN,"Bordeaux,France",94.6
358,Château Cheval Blanc,Sparkling,74.17,NaN,"Bordeaux,France",92.6
359,Daou,Fortified,99.84,Bodyguard,"Paso Robles,USA",90
360,Domaine Marcel Lapierre,Dessert,63.98,Raisins Gaulois,"Burgundy,France",94.1
361,Château Vignelaure,Rosé,61.48,NaN,"Provence,France",81.1
362,Château Beaulieu,Rosé,12.24,Cuvée Alexandre,"Provence,France",81.1
363,Abbaye Sainte Marie de Pierredon,Red,44.34,Estravaganza,"Provence,France",90.6
364,Maison Saint Aix,White,51.83,NaN,"Provence,France",96.1
365,Clos Cibonne,Red,54.75,Cuvée Caroline,"Provence,France",99.3
366,Domaine Bargemone,Rosé,92.75,Les Secrets,"Provence,France",80.2
367,Bastide de Blacailloux,Rosé,78.63,Domaine de Bergerie,"Provence,France",86.6
368,Bastide de Fave,Sparkling,87.52,Réserve du Prieuré,"Provence,France",81.7
369,Château d’Esclans,White,90.94,Les Clans,"Provence,France",80.4
370,Château de Berne,Dessert,88.89,La Grande Cuvée,"Provence,France",87.8
371,Château de Mille,White,40.29,Clef de Mille,"Provence,France",90.6
372,Château Saint Esprit,Rosé,91.8,Quintessence,"Provence,France",92.0
373,Domaine de la Courtade,Rosé,27.81,NaN,"Provence,France",88.9
374,Domaine de Saint Ser,Rosé,47.8,Petite Folie,"Provence,France",98.4
375,Domaines Ott,Dessert,78.33,Château Romassan,"Provence,France",94.6
376,Juvé & Camps,Dessert,78.85,La Capella Paraje Calificado Brut Nature,"Catalonia,Spain",99.1
377,Escudero,Sparkling,91.05,Benito Escudero Brut Nature,"Rioja,Spain",96.4
378,Ramon Canals,Red,83.09,Gran Reserva Limitada Brut Nature,"Catalonia,Spain",80.8
379,Juvé & Camps,Red,59.66,Gran Juvé & Camps Gran Reserva Brut,"Catalonia,Spain",89.2
380,Mata i Coloma,Dessert,81.35,Pere Mata Cupada No 27 Reserva Brut Nature,"Catalonia,Spain",90.8
381,Villa Conchi,Sparkling,96.12,Gran Reserva Brut Nature,"Catalonia,Spain",82.0
382,Juvé & Camps,Dessert,44.08,Reserva de la Familia Gran Reserva Brut Nature,"Catalonia,Spain",95.4
383,Urbina,Red,41.37,Valle del Angel Brut,"Rioja,Spain",90.6
384,Juvé & Camps,White,81.62,Milesimé Blanc de Noirs Gran Reserva Brut,"Catalonia,Spain",83.0
385,Escudero,White,15.47,Dioro Baco Reserva Extra Brut,"Rioja,Spain",93.0
386,Mata i Coloma,Red,48.55,Pere Mata Reserva Familia Gran Reserva Brut Nature,"Catalonia,Spain",89.5
387,Nadal,Fortified,86.08,Brut Nature,"Penedès,Spain",80.8
388,Recaredo,Fortified,84.33,Serral del Vell Brut Nature,"Penedès,Spain",80.2
389,U Mes U,White,87.37,Caelus Gran Reserva Brut Nature,"Catalonia,Spain",98.1
390,Urbina,White,42.49,Valle del Angel Brut,"Rioja,Spain",89.0
391,Veuve Fourny,Fortified,93.76,Grands Terroirs,"Champagne,France",95.7
392,Veuve Fourny,Fortified,52.01,Blanc de Blancs Brut Nature,"Champagne,France",99.1
393,Valentin Leflaive,Sparkling,54.76,20 4.0 Sigma Blanc de Blancs,"Champagne,France",92.5
394,Roland Champion,White,21.25,Special Club,"Champagne,France",96.7
395,Aurélien Suenen,Fortified,30.99,Le Mont Aigu Chouilly Grand Cru Blanc de Blancs,"Champagne,France",85.6
396,Aurélien Suenen,White,58.76,Oiry La Cocluette Grand Cru Blanc de Blancs,"Champagne,France",83.3
397,Aurélien Suenen,Dessert,15.78,Oiry Grand Cru Blanc de Blancs,"Champagne,France",95.1
398,Bonnet-Gilmert,White,69.3,La Réserve Grand Cru Blanc de Blancs,"Champagne,France",88.0
399,Bonnet-Gilmert,Red,96.52,Grand Cru Blanc de Blancs,"Champagne,France",93.1
400,Bruno Paillard,Red,59.36,Blanc de Blancs,"Champagne,France",96.2
401,Claude Cazals,Fortified,15.75,Carte d'Or Grand Cru Blanc de Blancs,"Champagne,France",97.2
402,Claude Cazals,White,52.56,La Chapelle du Clos Grand Cru Blanc de Blancs,"Champagne,France",81.8
403,Claude Cazals,Dessert,79.08,Clos Cazals Grand Cru Blanc de Blancs,"Champagne,France",93.8
404,Claude Cazals,Rosé,36.49,Soléra Grand Cru Blanc de Blancs,"Champagne,France",93.0
405,Corbon,Red,58.23,Avize Chardonnay Grand Cru,"Champagne,France",92.5
406,Pierre Péters,Sparkling,59.86,L’Esprit de 2019 Grand Cru Blanc de Blancs Brut,"Champagne,France",83.2
407,Les Frères Mignon,Rosé,68.71,L’Aventure 1er Cru Blanc de Blancs Extra Brut,"Champagne,France",98.1
408,Pierre Legras,White,83.28,Idée de Voyage Grand Cru Blanc de Blancs Brut,"Champagne,France",95.8
409,Kitzke,Red,20.46,Andrews Vineyard Nebbiolo,"Washington,USA",95.4
410,Kitzke,Fortified,63.11,Candy Ridge Vineyard Estate Cuvée,"Washington,USA",86.2
411,Louis Roederer,Rosé,29.57,Grand Cru Blanc de Blancs Brut,"Champagne,France",88.3
412,Roland Champion,Rosé,71.66,Eclat de Craie Grand Cru Blanc de Blancs Extra Brut,"Champagne,France",92.1
413,Kitzke,Fortified,14.08,Candy Ridge Vineyard Cabernet Franc,"Washington,USA",84.8
414,Guiborat,Sparkling,79.65,De Caurés à Mont-Aigu Extra Brut,"Champagne,France",97.3
415,Claude Cazals,White,77.14,Cuvée Vive Grand Cru Blanc de Blancs Extra Brut,"Champagne,France",99.2
416,Upsidedown Wine,Rosé,11.32,Red Wine,"Washington,USA",94.3
417,De Sousa,White,23.84,Cuvée des Caudalies Grand Cru Extra Brut,"Champagne,France",96.1
418,Pierre Gimonnet,Sparkling,65.87,Cuis 1er Cru Blanc de Blancs Brut,"Champagne,France",98.5
419,Charles Heidsieck,Red,22.76,Blanc des Millénaires Blanc de Blancs Brut,"Champagne,France",93.0
420,Delamotte,Sparkling,75.12,Blanc De Blancs Brut,"Champagne,France",83.1
421,Château Haut-Lagrange,White,17.9,NaN,"Bordeaux,France",96.4
422,Château Magence,Fortified,74.68,Clos Maragnac,"Bordeaux,France",89.7
423,Château Quincarnon,Fortified,67.03,NaN,"Bordeaux,France",89.6
424,Château Toumilon,Fortified,86.91,NaN,"Bordeaux,France",95.5
425,Château Pape Clément,Fortified,68.81,NaN,"Bordeaux,France",82.0
426,Château de Chantegrive,White,46.55,NaN,"Bordeaux,France",86.3
427,Clos Floridène,Red,76.24,NaN,"Bordeaux,France",93.3
428,Château Magence,Red,38.42,NaN,"Bordeaux,France",89.1
429,Château Rahoul,Sparkling,15.75,NaN,"Bordeaux,France",81.2
430,Château des Fougères,White,94.48,Clos Montesquieu,"Bordeaux,France",82.9
431,Château des Fougères,White,87.58,La Raison Clos Montesquieu,"Bordeaux,France",81.9
432,Château La Garde,Red,92.66,NaN,"Bordeaux,France",82.5
433,Château du Mont,White,30.06,NaN,"Bordeaux,France",84.4
434,Château Latour-Martillac,Red,14.22,NaN,"Bordeaux,France",84.9
435,Château Le Bruilleau,Rosé,52.63,NaN,"Bordeaux,France",96.8
436,Fattoria Le Pupille,Rosé,83.28,Poggio Valente,"Tuscany,Italy",91.3
437,Fattoria Le Pupille,Dessert,75.59,Poggio Valente,"Tuscany,Italy",83.0
438,Antinori,Red,16.18,Solaia,"Tuscany,Italy",88.6
439,Tenuta del Conte,Rosé,18.0,Bianco,"Calabria,Italy",90
440,’A Vita,White,91.8,Rosato,"Calabria,Italy",90
441,Vigneti Vumbaca,White,70.6,NaN,"Calabria,Italy",91
442,Sergio Arcuri,Rosé,65.53,Aris,"Calabria,Italy",93
443,Cataldo Calabretta,Dessert,15.43,Riserva,"Calabria,Italy",92
444,Librandi,White,29.57,Duca Sanfelice Riserva,"Calabria,Italy",91
445,Château d'Issan,Sparkling,68.67,NaN,"Bordeaux,France",90.1
446,Château Lafon-Rochet,Fortified,52.55,NaN,"Bordeaux,France",98.4
447,Château Cos d'Estournel,Sparkling,87.82,Blanc,"Bordeaux,France",96.3
448,Château Tronquoy-Lalande,Rosé,12.88,Blanc,"Bordeaux,France",82.6
449,Château du Tertre,Fortified,86.56,Tertre Blanc,"Bordeaux,France",97.3
450,Château Lynch-Bages,White,73.7,Blanc de Lynch Bages,"Bordeaux,France",91.9
451,Domaine Ray-Jane,Dessert,56.49,NaN,"Provence,France",90.9
452,Domaine Tempier,Red,28.66,NaN,"Provence,France",91.8
453,Château Jean-Pierre Gaussen,White,44.43,NaN,"Provence,France",90.5
454,Moulin de la Roque,Rosé,15.35,Les Adrets,"Provence,France",95.1
455,Les Vignobles Gueissard,Dessert,53.07,Cuvée Gueissard,"Provence,France",91.6
456,Domaines Bunan,Red,23.62,Moulin des Costes,"Provence,France",87.1
457,Chateau Barthès,Dessert,81.42,NaN,"Provence,France",92.2
458,Château Val d'Arenc,Sparkling,61.52,NaN,"Provence,France",96.7
459,Domaine de Terrebrune,White,82.72,NaN,"Provence,France",85.9
460,La Cadiérenne,Dessert,52.14,NaN,"Provence,France",90.7
461,Château Moulin Haut-Laroque,Red,74.49,NaN,"Bordeaux,France",85.0
462,Château de La Dauphine,Dessert,97.44,NaN,"Bordeaux,France",85.5
463,Château La Vieille Cure,Dessert,33.09,NaN,"Bordeaux,France",81.3
464,Château Gaby,Rosé,86.39,NaN,"Bordeaux,France",97.2
465,Château Barrabaque,Dessert,66.85,Prestige,"Bordeaux,France",97.4
466,St Jean du Barroux,Fortified,40.3,La Montagne,"Rhône,France",89.2
467,St Jean du Barroux,Fortified,98.09,La Montagne,"Rhône,France",99.7
468,Château Juvenal,Fortified,73.87,Les Ribes du Vallat,"Rhône,France",93.5
469,Château Juvenal,Dessert,47.09,M de Juvenal,"Rhône,France",93.3
470,Château Juvenal,Rosé,73.61,La Terre du Petit Homme,"Rhône,France",95.4
471,Château Juvenal,Sparkling,16.88,Perséides,"Rhône,France",88.3
472,Château Pesquié,White,82.77,Quintessence,"Rhône,France",90.1
473,Vindemio,Rosé,29.14,Ignis,"Rhône,France",99.5
474,Château Pesquié,Rosé,65.22,Cuvée Juliette,"Rhône,France",99.8
475,Domaine des Anges,Rosé,63.64,Archange,"Rhône,France",98.1
476,Domaine Vintur,Red,97.17,Séléné,"Rhône,France",86.5
477,Château Juvenal,Red,72.16,Les Ribes du Vallat,"Rhône,France",84.3
478,Via Caritatis,Red,61.57,Lux Grandinis,"Rhône,France",96.9
479,Via Caritatis,Rosé,95.24,Vox Turturis,"Rhône,France",92.5
480,Ronchi di Castelluccio,Dessert,16.43,Sottovento di Castelluccio,"Emilia-Romagna,Italy",84.3
481,Château Haut-Bergey,Rosé,62.47,NaN,"Bordeaux,France",88.8
482,Dragonette,Sparkling,14.86,MJM Syrah,"California,USA",85.3
483,Dragonette,Dessert,75.43,Black Label Pinot Noir,"California,USA",92.7
484,Dragonette,White,17.26,Black Label Chardonnay,"California,USA",85.6
485,Dragonette,Fortified,12.22,Grassini Family Vineyard Sauvignon Blanc,"California,USA",83.1
486,Dragonette,Fortified,39.32,Vogelzang Vineyard Sauvignon Blanc,"California,USA",91.2
487,Dragonette,Sparkling,53.59,Vogelzang Vineyard Sauvignon Blanc,"California,USA",96.2
488,Frank Cornelissen,Sparkling,52.96,Munjebel Rosso,"Sicily,Italy",81.5
489,Frank Cornelissen,Dessert,10.54,Munjebel VA,"Sicily,Italy",83.1
490,Cantine Nicosia,Sparkling,12.37,Vulkà,"Sicily,Italy",91.0
491,Firriato,Dessert,91.04,Cavanera Sciara del Tiglio Contrada Zucconerò,"Sicily,Italy",90.5
492,Torre Mora,Red,47.95,Chiuse Vidalba,"Sicily,Italy",92.0
493,Pietradolce,Red,23.31,Barbagalli,"Sicily,Italy",94.8
494,Torre Mora,Red,78.2,Cauru,"Sicily,Italy",92.6
495,Adria Vini,Rosé,30.87,La Bacca Nerello Mascalese,"Sicily,Italy",94.3
496,Château L'Enclos,White,22.8,NaN,"Bordeaux,France",84.3
497,Château Larruau,Red,82.75,NaN,"Bordeaux,France",97.1
498,Château Lamothe-Vincent,Red,90.45,NaN,"Bordeaux,France",99.4
499,Château Lamothe-Cissac,Red,38.33,NaN,"Bordeaux,France",95.1
500,Château Lalaudey,Red,33.08,NaN,"Bordeaux,France",96.8
501,Château La Tour de Bessan,Rosé,54.68,NaN,"Bordeaux,France",86.7
502,Château la Tonnelle,Fortified,68.58,NaN,"Bordeaux,France",88.2
503,Chateau La Croix Lartigue,Sparkling,26.42,NaN,"Bordeaux,France",84.0
504,Château La Bridane,White,68.62,NaN,"Bordeaux,France",98.1
505,Château Fonréaud,Dessert,18.14,Le Cygne,"Bordeaux,France",96.8
506,Château du Tertre,Dessert,72.41,Blanc,"Bordeaux,France",97.5
507,Château du Retout,Dessert,39.04,Blanc,"Bordeaux,France",82.4
508,Château Doyac,Rosé,19.67,Le Pelican,"Bordeaux,France",97.7
509,Château d'Escot,Fortified,80.03,Blanc,"Bordeaux,France",99.7
510,Château de Rayne Vigneau,Red,74.2,Le Sec de Rayne Vigneau,"Bordeaux,France",80.7
511,Domaine de la Solitude,White,38.27,Blanc,"Bordeaux,France",81.0
512,Domaine de Chevalier,Dessert,96.17,NaN,"Bordeaux,France",90.0
513,Domaine de Chevalier,Fortified,75.99,Esprit de Chevalier,"Bordeaux,France",82.2
514,Domaine de Chevalier,Dessert,47.51,Blanc,"Bordeaux,France",88.8
515,Clos Saint Vincent,Sparkling,50.69,NaN,"Bordeaux,France",93.4
516,Clos des Lunes,Red,73.4,Lune d'Or,"Bordeaux,France",99.4
517,Clos des Lunes,Rosé,10.76,Lune d'Argent,"Bordeaux,France",80.7
518,Clos Badon Thunevin,Red,64.52,NaN,"Bordeaux,France",80.1
519,Château Valandraud,Dessert,59.17,3 by Valandraud,"Bordeaux,France",93.2
520,Château Picque Caillou,Red,77.18,NaN,"Bordeaux,France",92.1
521,Château Picque Caillou,Red,92.88,Blanc,"Bordeaux,France",86.4
522,Château Maillet,White,10.6,NaN,"Bordeaux,France",96.3
523,Château Lespault-Martillac,Red,58.2,NaN,"Bordeaux,France",99.8
524,Château Lespault-Martillac,Red,54.24,Blanc,"Bordeaux,France",91.1
525,Château d'Eck,Fortified,84.65,Blanc,"Bordeaux,France",99.7
526,Castello di Querceto,Red,64.97,Il Picchio,"Tuscany,Italy",91.7
527,Terreno,Rosé,84.89,Asofia,"Tuscany,Italy",81.3
528,Il Molino di Grace,Rosé,27.56,Il Margone,"Tuscany,Italy",91.9
529,Fontodi,Dessert,10.61,Vigna del Sorbo,"Tuscany,Italy",81.4
530,Istine,Rosé,83.03,Vigna Istine,"Tuscany,Italy",96.1
531,Istine,Fortified,83.59,Vigna Cavarchione,"Tuscany,Italy",89.9
532,Castagnoli,White,71.21,Salita,"Tuscany,Italy",91.4
533,Cadence,Fortified,19.4,Camerata,"Washington,USA",87.1
534,Cadence,Dessert,49.96,Camerata,"Washington,USA",86.8
535,Cadence,Rosé,32.31,Camerata,"Washington,USA",98.2
536,Cadence,Fortified,48.33,Tapteil,"Washington,USA",80.5
537,Cadence,White,16.06,Bel Canto,"Washington,USA",84.2
538,Cadence,Dessert,11.2,Bel Canto,"Washington,USA",88.9
539,Cadence,Sparkling,41.21,Bel Canto,"Washington,USA",89.6
540,Cadence,Dessert,36.08,Camerata,"Washington,USA",97.4
541,Vieux Château Mazerat,Dessert,15.24,NaN,"Bordeaux,France",86.2
542,Clos Marsalette,Fortified,55.75,NaN,"Bordeaux,France",91.4
543,Clos Lunelles,Sparkling,34.37,NaN,"Bordeaux,France",89.3
544,Clos Dubreuil,Rosé,26.35,NaN,"Bordeaux,France",96.6
545,Château Teyssier,White,83.66,NaN,"Bordeaux,France",95.6
546,Château Suduiraut,Fortified,84.96,NaN,"Bordeaux,France",85.0
547,Château Suduiraut,Dessert,80.59,Vieilles Vignes,"Bordeaux,France",97.3
548,Château Suduiraut,Dessert,53.01,Pur Semillon,"Bordeaux,France",90.8
549,Château Suduiraut,Rosé,13.05,Pur Semillon,"Bordeaux,France",93.9
550,Château Suduiraut,Rosé,96.24,Pur Semillon,"Bordeaux,France",98.4
551,Château Bibian,Red,33.04,NaN,"Bordeaux,France",98.9
552,Château Mauvesin Barton,Sparkling,72.35,NaN,"Bordeaux,France",90.8
553,Château Barreyres,Fortified,36.15,NaN,"Bordeaux,France",90.0
554,Château Pomeys,Sparkling,78.28,NaN,"Bordeaux,France",82.0
555,Château La Tour de Mons,Sparkling,29.4,NaN,"Bordeaux,France",82.5
556,Château Puygueraud,White,55.35,NaN,"Bordeaux,France",80.5
557,Château Potensac,Sparkling,17.57,NaN,"Bordeaux,France",83.6
558,Château Pédesclaux,Sparkling,72.68,Fleur de Pedesclaux,"Bordeaux,France",84.3
559,Marks & Spencer,Sparkling,53.48,Classics no12,"Burgundy,France",90
560,Chateau de Lussac,Dessert,57.51,NaN,"Bordeaux,France",89
561,Josh Cellars,Rosé,12.28,Pinot Noir,"California,USA",89
562,Château de Pougelon,Sparkling,26.1,Grille-Midi,"Burgundy,France",91
563,Commanderie de Peyrassol,Dessert,22.01,La Croix Rosé,"Provence,France",90
564,Famille Perrin,Fortified,78.07,Le Triangle d'Or Rosé,"Rhône,France",89
565,Château Ormes de Pez,Red,18.43,NaN,"Bordeaux,France",97.9
566,Château Nénin,Dessert,57.5,Fugue de Nénin,"Bordeaux,France",99.2
567,Château Nardian,Sparkling,86.36,Blanc,"Bordeaux,France",81.8
568,Château Montrose,Rosé,96.72,Dame de Montrose,"Bordeaux,France",92.5
569,Commanderie de Peyrassol,Red,12.5,Les Templiers Blanc,"Provence,France",91
570,Castello Banfi,Fortified,12.46,Badalei Vermentino,"Tuscany,Italy",90
571,Bedrock Wine Co,Rosé,33.21,Syrah,"California,USA",91.5
572,Arnot-Roberts,Dessert,86.6,Syrah,"California,USA",93.3
573,Proper Wines,Dessert,21.69,Estate Syrah,"Oregon,USA",96.6
574,Alma Rosa,White,75.37,El Jabali,"Santa Rita Hills,USA",84.6
575,WT Vintners,Dessert,62.04,Boushey Syrah,"Columbia Valley,USA",92.4
576,Martin Woods,White,94.87,The Rocks Syrah,"Oregon,USA",86.7
577,Epoch,Dessert,84.8,Block B Syrah,"Paso Robles,USA",99.4
578,Les Perrières de Lafleur,Rosé,55.44,NaN,"Bordeaux,France",89.1
579,Les Champs Libres,Fortified,52.91,Blanc,"Bordeaux,France",84.4
580,Le Dôme,Rosé,19.19,NaN,"Bordeaux,France",92.1
581,La Mondotte,Dessert,33.2,NaN,"Bordeaux,France",94.5
582,L'If,White,38.36,NaN,"Bordeaux,France",96.7
583,Enclos Tourmaline,Sparkling,63.49,NaN,"Bordeaux,France",90.0
584,Domaine de L'Alliance,Sparkling,21.57,NaN,"Bordeaux,France",95
585,Clos Fourtet,Fortified,17.1,NaN,"Bordeaux,France",80.7
586,Fontodi,Sparkling,69.8,Filetta di Lamole,"Tuscany,Italy",87.1
587,I Fabbri,Fortified,41.85,NaN,"Tuscany,Italy",87.2
588,Castello di Ama,Red,93.06,NaN,"Tuscany,Italy",80.9
589,Fèlsina,Rosé,43.8,NaN,"Tuscany,Italy",84.8
590,Casa Emma,Rosé,69.35,NaN,"Tuscany,Italy",98.6
591,San Felice,Dessert,47.55,NaN,"Tuscany,Italy",99.3
592,Il Barlettaio,Red,66.92,NaN,"Tuscany,Italy",93.6
593,Ormanni,Dessert,58.81,NaN,"Tuscany,Italy",97.7
594,Dievole,White,29.43,Petrignano,"Tuscany,Italy",81.6
595,Fattoria Pomona,Sparkling,90.4,NaN,"Tuscany,Italy",84.6
596,Le Miccine,White,69.48,NaN,"Tuscany,Italy",95.3
597,Tenute Squarcialupi,Dessert,70.46,Cosimo Bojola,"Tuscany,Italy",99.6
598,Castello di Verrazzano,Fortified,73.01,NaN,"Tuscany,Italy",88.6
599,La Montanina,Red,33.86,NaN,"Tuscany,Italy",84.7
600,Brancaia,Rosé,46.75,NaN,"Tuscany,Italy",99.0
601,L'Ecole No 41,White,91.06,Seven Hills Vineyard Syrah,"Washington,USA",86.0
602,L'Ecole No 41,Sparkling,83.99,Cabernet Sauvignon,"Washington,USA",81.3
603,L’Ecole No 41,Rosé,90.22,Estate Merlot,"Washington,USA",83.1
604,L'Ecole No 41,Rosé,70.92,Merlot,"Washington,USA",93.9
605,Antica Terra,Red,94.11,Aurata,"Oregon,USA",91.4
606,Antica Terra,White,45.42,Ceras,"Oregon,USA",98.9
607,Antica Terra,Dessert,55.69,Aequorin,"Oregon,USA",92.0
608,Antica Terra,Red,26.55,Abeona,"Oregon,USA",81.6
609,Antica Terra,Sparkling,66.93,Botanica,"Oregon,USA",80.4
610,L'Ecole No 41,Dessert,89.19,Perigee,"Washington,USA",85.2
611,L'Ecole No 41,Rosé,21.94,Apogee,"Washington,USA",80.2
612,L'Ecole No 41,Dessert,49.98,Ferguson,"Washington,USA",88.9
613,Domaine Divio,Rosé,51.24,Pinot Noir,"Oregon,USA",82.0
614,Domaine Divio,Red,34.29,Pinot Noir,"Oregon,USA",97.7
615,Domaine Divio,Dessert,60.13,Legacy of the Pioneers Estate Pinot Noir,"Oregon,USA",80.5
616,Luis Cañas,Fortified,28.76,Viñas Viejas,"Northern Spain,Spain",85.3
617,Palacios Vinos de Finca,White,76.43,Nivarius Edicion Limitada,"Northern Spain,Spain",91.1
618,Vallemayor,White,47.79,Colección Blanco Barrica,"Northern Spain,Spain",93.3
619,Manuel Quintano,Red,14.03,Blanco Sobre Lías,"Northern Spain,Spain",85.8
620,Vallemayor,Dessert,74.88,Blanco,"Northern Spain,Spain",91.9
621,Lar de Paula,Dessert,67.76,Fermentado en Barrica,"Northern Spain,Spain",82.0
622,Marqués de Vitoria,Dessert,41.81,Blanco,"Northern Spain,Spain",89.8
623,Cosme Palacio,Dessert,61.89,Reserva,"Northern Spain,Spain",82.7
624,Marques de Reinosa,White,96.7,Blanco,"Northern Spain,Spain",84.4
625,Ondarre,Dessert,56.5,Valdebaron,"Northern Spain,Spain",81.8
626,El Coto,Rosé,63.85,875m Finca Carbonera,"Northern Spain,Spain",94.0
627,Cosme Palacio,Dessert,11.95,1894,"Northern Spain,Spain",83.4
628,Marques de Murrieta,Sparkling,32.3,Capellanía Reserva,"Northern Spain,Spain",93.1
629,Abel Mendoza,White,60.91,Jarrarte,"Northern Spain,Spain",93.4
630,Artuke,Rosé,17.01,Trascuevas,"Northern Spain,Spain",81.6
631,Álvaro Palacios,Sparkling,65.06,Quiñón de Valmira,"Northern Spain,Spain",89.1
632,Finca de la Rica,Sparkling,97.38,Las Cabezadas de Matadula,"Northern Spain,Spain",98.9
633,Bodegas Nivarius,Red,56.01,Valdesabril,"Northern Spain,Spain",87.4
634,Villota,Red,43.78,Viña Gena,"Northern Spain,Spain",96.5
635,Vivanco,Fortified,96.13,La Isla Pie Franco,"Northern Spain,Spain",93.6
636,Bodegas Manzanos,Dessert,91.25,Palacio de Manzanos,"Northern Spain,Spain",92.9
637,Castillo de Cuzcurrita,Fortified,86.93,Cerrado del Castillo,"Northern Spain,Spain",86.3
638,Leza Garcia,Sparkling,55.32,La Artesilla de Leza García,"Northern Spain,Spain",84.4
639,Casa La Rad,Dessert,37.88,Special Edition P38,"Northern Spain,Spain",93.1
640,Fincas de Azabache,Dessert,32.71,Coscojares,"Northern Spain,Spain",96.2
641,Ilurce,Red,59.3,El Sueño de Amado,"Northern Spain,Spain",85.9
642,Luis Cañas,Sparkling,56.0,El Palacio,"Northern Spain,Spain",86.5
643,Rufino Lecea Blanco,Dessert,10.91,Reminde,"Northern Spain,Spain",97.2
